label,youtube_id,time_start,time_end,split,is_cc
"passing American football (not in game)",8rUnbDJQYPI,19,29,train,0
"passing American football (not in game)",8s4bp_G4Sg0,99,109,train,0
"passing American football (not in game)",8szg52ZGuI8,5,15,train,0
"passing American football (not in game)",8t9eak9ixcc,13,23,train,0
"passing American football (not in game)",8WvNjW2cTN0,1,11,train,0
"passing American football (not in game)",8xxSwGf3MVI,7,17,train,0
"passing American football (not in game)",8ybu0N1uNtE,0,10,train,0
"passing American football (not in game)",9-O3DK_pSks,1,11,train,0
"passing American football (not in game)",9Acq6aIewzA,0,10,train,0
"passing American football (not in game)",9cjCpFTgD_E,0,10,train,0
"passing American football (not in game)",9cuIs5DwD4k,2,12,train,0
"passing American football (not in game)",9DY1OKlYzDM,9,19,train,0
"passing American football (not in game)",9gwF_EaUKog,4,14,train,0
"passing American football (not in game)",9Ig_hNJraIU,1,11,train,0
"passing American football (not in game)",9IwTV2wpIns,30,40,train,0
"passing American football (not in game)",9mbs_Sp4Qi4,46,56,train,0
"passing American football (not in game)",9N2wprz8JFs,0,10,train,0
"passing American football (not in game)",9oanCVCX_sw,2,12,train,0
"passing American football (not in game)",9Q08VxTQAoQ,5,15,train,0
"passing American football (not in game)",9tA2VCW60yA,3,13,train,0
"passing American football (not in game)",9TRQkm3fTjs,35,45,train,0
"passing American football (not in game)",9UmI99SGcko,1,11,train,0
"passing American football (not in game)",9Uy7c-v_KcM,6,16,train,0
"passing American football (not in game)",9VBX-ioMN8E,49,59,train,0
"passing American football (not in game)",9Y0i-ec8p2I,4,14,train,0
"passing American football (not in game)",9Z6FXs-WXQo,17,27,train,0
"passing American football (not in game)",a2QXcpLOlUY,1,11,train,0
"passing American football (not in game)",a3rmGXB3QyQ,0,10,train,0
"passing American football (not in game)",a5BLHkJXVDk,1,11,train,0
"passing American football (not in game)",a6BuzHfxPag,1,11,train,0
"passing American football (not in game)",A8w6AdTQetQ,6,16,train,0
"passing American football (not in game)",AaT-cFK0J3g,4,14,train,0
"passing American football (not in game)",AcP2UCSCAQo,55,65,train,1
"passing American football (not in game)",AEHbFBQcBLE,7,17,train,0
"passing American football (not in game)",afqL1PZzIuE,4,14,train,0
"passing American football (not in game)",AGnSy2VWex0,2,12,train,0
"passing American football (not in game)",agoPhD1MhTA,63,73,train,0
"passing American football (not in game)",AgTLEWQKWfg,2,12,train,0
"passing American football (not in game)",aH8zrFFpjGI,50,60,train,0
"passing American football (not in game)",aHuBEfK3qwU,2,12,train,0
"passing American football (not in game)",AMq1R51hs3g,65,75,train,0
"passing American football (not in game)",Ao3tJkX-_nw,17,27,train,0
"passing American football (not in game)",Aq7-Y8FhwSI,51,61,train,0
"passing American football (not in game)",ATAIajk6qvQ,132,142,train,0
"passing American football (not in game)",AU2X3r5Ah_M,4,14,train,0
"passing American football (not in game)",AVwMjAY1Ad0,2,12,train,0
"passing American football (not in game)",aWgWlE5Ygbo,43,53,train,0
"passing American football (not in game)",aXIiRgeRBvE,2,12,train,0
"passing American football (not in game)",axlx1hh5YkA,19,29,train,0
"passing American football (not in game)",AXWnTNk5Xyc,56,66,train,0
"passing American football (not in game)",aYf76sSBnL8,29,39,train,0
"passing American football (not in game)",aZb5gPrXcfU,5,15,train,0
"passing American football (not in game)",aZbycSc_Le0,0,10,train,0
"passing American football (not in game)",B0T5KPbFTK0,3,13,train,0
"passing American football (not in game)",b1NyEP4Qz1k,1,11,train,0
"passing American football (not in game)",B1x81L_oZYw,91,101,train,0
"passing American football (not in game)",b2Z5bCwV2KI,8,18,train,0
"passing American football (not in game)",BA8MTuS0GM4,66,76,train,0
"passing American football (not in game)",BAmN5pmkZnc,93,103,train,0
"passing American football (not in game)",baYceZhUEN4,0,10,train,0
"passing American football (not in game)",bb-5C_lQ8ig,76,86,train,0
"passing American football (not in game)",BBD2f1xH8oI,1,11,train,0
"passing American football (not in game)",bclalyDTP9U,2,12,train,0
"passing American football (not in game)",bdy90Tr0mno,16,26,train,0
"passing American football (not in game)",bfrR6-dj9uY,3,13,train,0
"passing American football (not in game)",bJVwMadJWz4,64,74,train,0
"passing American football (not in game)",BmyWOkd2daM,1,11,train,0
"passing American football (not in game)",boUIOtK3ANE,293,303,train,0
"passing American football (not in game)",bPi8NO-H22U,0,10,train,0
"passing American football (not in game)",Br8R81ebngE,1,11,train,0
"passing American football (not in game)",BsRgwCvuRfo,52,62,train,0
"passing American football (not in game)",BsssEczQtsU,8,18,train,0
"passing American football (not in game)",buN1h3Nk7sQ,13,23,train,0
"passing American football (not in game)",Bvw-ytRcP9k,0,10,train,0
"passing American football (not in game)",BwWWN18sgS8,30,40,train,0
"passing American football (not in game)",Bx7ewfHe6Qg,2,12,train,0
"passing American football (not in game)",bySdVHtln5k,12,22,train,0
"passing American football (not in game)",BYu6HRtstX4,1,11,train,0
"passing American football (not in game)",BYzJm9DWNDk,175,185,train,0
"passing American football (not in game)",BzuWh2mCn7A,0,10,train,0
"passing American football (not in game)",b_E611Y8rXk,0,10,train,0
"passing American football (not in game)",C1KSC31XKIc,0,10,train,0
"passing American football (not in game)",C20oXMCROvE,147,157,train,0
"passing American football (not in game)",C4HYk0mcW2c,0,10,train,0
"passing American football (not in game)",c4voWE6x8-Y,14,24,train,0
"passing American football (not in game)",c5dvFoDbwPE,4,14,train,0
"passing American football (not in game)",C6ixtNfsJLg,1,11,train,0
"passing American football (not in game)",caNg5wMswBI,4,14,train,0
"passing American football (not in game)",cchQivPmZG4,10,20,train,0
"passing American football (not in game)",CdtUlshLIWQ,0,10,train,0
"passing American football (not in game)",cFTKjUn0QNY,12,22,train,0
"passing American football (not in game)",CI71Af0n_dk,1,11,train,0
"passing American football (not in game)",ciGM3XhHnbk,4,14,train,0
"passing American football (not in game)",cJ6MLfNtyUU,2,12,train,0
"passing American football (not in game)",CkPbAEX-qkE,1,11,train,0
"passing American football (not in game)",CkTNaL118Ww,4,14,train,0
"passing American football (not in game)",CLXnTB7L0lw,1,11,train,0
"passing American football (not in game)",CmADlZPkuok,1,11,train,0
"passing American football (not in game)",CpeSs2_RXU4,1,11,train,0
"passing American football (not in game)",crcbkdd1VYQ,13,23,train,0
"passing American football (not in game)",CrGBwhvLkzM,0,10,train,0
"passing American football (not in game)",cTyV2K17t4I,4,14,train,0
"passing American football (not in game)",cUvIQvsw19s,1,11,train,0
"passing American football (not in game)",cuWA9dNnrSg,21,31,train,0
"passing American football (not in game)",cVvUJkFdCYs,0,10,train,0
"passing American football (not in game)",cxApm57gmYs,17,27,train,0
"passing American football (not in game)",cXN7TlbT1UI,1,11,train,0
"passing American football (not in game)",CYkhuj31q-U,9,19,train,0
"passing American football (not in game)",d0oFOWn6VWI,21,31,train,0
"passing American football (not in game)",D5B9DA1zTDY,1,11,train,0
"passing American football (not in game)",d5g5rcq1FEE,150,160,train,0
"passing American football (not in game)",DDpKCLdSpFc,1,11,train,0
"passing American football (not in game)",DfWcSbnJyq8,2,12,train,0
"passing American football (not in game)",Dg6HsmqEtdI,1,11,train,0
"passing American football (not in game)",dgzT94Jkx24,137,147,train,0
"passing American football (not in game)",dhcvU0OR-t0,244,254,train,0
"passing American football (not in game)",DhJuEnoblpk,4,14,train,0
"passing American football (not in game)",dIBHipdbb3g,23,33,train,0
"passing American football (not in game)",DjfJn9g4GQo,1,11,train,0
"passing American football (not in game)",DLF3B8zTVdU,4,14,train,0
"passing American football (not in game)",DMZUd_bPPZQ,3,13,train,0
"passing American football (not in game)",dNfS5xjqN38,15,25,train,0
"passing American football (not in game)",DNmNQW3I94k,4,14,train,0
"passing American football (not in game)",DnWLUDjkcmE,32,42,train,0
"passing American football (not in game)",DoS2rxIz394,20,30,train,0
"passing American football (not in game)",ds2OOFNM8zg,5,15,train,0
"passing American football (not in game)",DsEQvPniCKU,0,10,train,0
"passing American football (not in game)",dueMH_bagLk,4,14,train,0
"passing American football (not in game)",durmGOxNgGk,1,11,train,0
"passing American football (not in game)",dusqYGWfFfk,11,21,train,0
"passing American football (not in game)",DVFhPKLymz0,2,12,train,0
"passing American football (not in game)",DWra5YgBeF4,3,13,train,0
"passing American football (not in game)",E-5DYzrvBKk,0,10,train,0
"passing American football (not in game)",E0q4azXlaNg,12,22,train,0
"passing American football (not in game)",E3GlFxVwL-A,3,13,train,0
"passing American football (not in game)",e4yjIn0yEU8,4,14,train,0
"passing American football (not in game)",eB2pKT7LEsc,4,14,train,0
"passing American football (not in game)",Ee0Tz9kT110,0,10,train,0
"passing American football (not in game)",eeCcjWPzEzQ,20,30,train,0
"passing American football (not in game)",EG8FQtI24oc,41,51,train,0
"passing American football (not in game)",EGRPHNgGR2c,7,17,train,0
"passing American football (not in game)",eHRI4XlBcFI,9,19,train,0
"passing American football (not in game)",EiFaQPIVV7s,0,10,train,0
"passing American football (not in game)",EIKi6xwxwIw,25,35,train,0
"passing American football (not in game)",EiT6q4WSAGM,0,10,train,0
"passing American football (not in game)",EjfdvxiCx_M,2,12,train,0
"passing American football (not in game)",Ek9B_R6bG2s,0,10,train,0
"passing American football (not in game)",EkQZwbTcXxo,20,30,train,0
"passing American football (not in game)",eLWxU3nVcpk,0,10,train,0
"passing American football (not in game)",ELxirGYq54s,4,14,train,0
"passing American football (not in game)",EnEQZPVtUmc,4,14,train,0
"passing American football (not in game)",enLXRmAQLM0,14,24,train,0
"passing American football (not in game)",EOgLj8yEvOY,0,10,train,0
"passing American football (not in game)",eoHrVMmQX9Y,3,13,train,0
"passing American football (not in game)",eQ7Es1vCdz8,2,12,train,0
"passing American football (not in game)",eQWkMjYH6zc,4,14,train,0
"passing American football (not in game)",ErEHZ69IV5g,1,11,train,0
"passing American football (not in game)",eResYFWFxqQ,6,16,train,0
"passing American football (not in game)",es4jFm9NoJ8,2,12,train,0
"passing American football (not in game)",etQPzyTE3ks,6,16,train,0
"passing American football (not in game)",eVSmM1SsGj4,3,13,train,0
"passing American football (not in game)",EXkI7_GTL1A,34,44,train,0
"passing American football (not in game)",eZlOaGwJ-cc,64,74,train,0
"passing American football (not in game)",f-3a9WwPqlw,4,14,train,0
"passing American football (not in game)",F07gmr0rz8M,34,44,train,0
"passing American football (not in game)",F3D2EHgS6mE,1,11,train,0
"passing American football (not in game)",fa1nbjhvIvo,7,17,train,0
"passing American football (not in game)",FA733599epc,5,15,train,0
"passing American football (not in game)",FakXEOxtg_E,9,19,train,0
"passing American football (not in game)",FAuOpCOf58s,0,10,train,0
"passing American football (not in game)",fbtcLtxD1VI,3,13,train,0
"passing American football (not in game)",FdM_uq0yX2o,2,12,train,0
"passing American football (not in game)",fgEc552i9zU,0,10,train,0
"passing American football (not in game)",fH3env8nOrc,0,10,train,0
"passing American football (not in game)",fJodI0XtZwo,19,29,train,0
"passing American football (not in game)",fmLmcCIlMKc,1,11,train,0
"passing American football (not in game)",FnyAC4whS9Q,16,26,train,0
"passing American football (not in game)",FoY7ZedRgQs,1,11,train,0
"passing American football (not in game)",Fr3UdpjDQI4,262,272,train,0
"passing American football (not in game)",fRVL_8u-xTY,3,13,train,0
"passing American football (not in game)",FRYHGhNtjQo,1,11,train,0
"passing American football (not in game)",fTBDIIZMpKk,50,60,train,0
"passing American football (not in game)",fTxesTb6RPA,18,28,train,0
"passing American football (not in game)",FV8p_WtZA2Y,1,11,train,0
"passing American football (not in game)",FxQH6zgrR_U,15,25,train,0
"passing American football (not in game)",g-l-8uLZZ9E,112,122,train,0
"passing American football (not in game)",G-yNJmSeKG0,4,14,train,0
"passing American football (not in game)",G1AZJPJ60hs,4,14,train,0
"passing American football (not in game)",G6BJDimBwzk,7,17,train,0
"passing American football (not in game)",g6m5dfV0TpU,0,10,train,0
"passing American football (not in game)",gaMD4GdsG4o,4,14,train,0
"passing American football (not in game)",gdiQ-7LUts8,12,22,train,0
"passing American football (not in game)",GdOxGKRGwfg,0,10,train,0
"passing American football (not in game)",Ge-IjO1Jdc8,1,11,train,0
"passing American football (not in game)",gH4y4_V8opo,0,10,train,0
"passing American football (not in game)",GHfOuJzE_U8,7,17,train,0
"passing American football (not in game)",ghTkwSriWk8,5,15,train,0
"passing American football (not in game)",GjhSyHlvfps,4,14,train,0
"passing American football (not in game)",GmGGpicie3g,0,10,train,0
"passing American football (not in game)",gmwvpIbt2WU,23,33,train,0
"passing American football (not in game)",GNQDs2WFT8M,0,10,train,0
"passing American football (not in game)",Go4mnUyzd-Y,3,13,train,0
"passing American football (not in game)",GOUfgU5YC90,2,12,train,0
"passing American football (not in game)",GPeaEqWX3cI,62,72,train,0
"passing American football (not in game)",GpP11R-MQXI,4,14,train,1
"passing American football (not in game)",gQ2NdPU2JM8,6,16,train,0
"passing American football (not in game)",gq8nrfOP2Aw,4,14,train,0
"passing American football (not in game)",gr6QpJKzPYM,6,16,train,0
"passing American football (not in game)",GrUXuH2OWyI,12,22,train,0
"passing American football (not in game)",gU6wnHWELtE,1,11,train,0
"passing American football (not in game)",GvH7hYiYtOc,4,14,train,0
"passing American football (not in game)",gx6Jh7bwzjo,5,15,train,0
"passing American football (not in game)",GxElydK0APw,22,32,train,0
"passing American football (not in game)",gZZtSSLLsJI,4,14,train,0
"passing American football (not in game)",H3ro-KguAKk,17,27,train,0
"passing American football (not in game)",H5pZempdmoM,74,84,train,0
"passing American football (not in game)",H6CYyXQqFLY,11,21,train,0
"passing American football (not in game)",h6TyubGCQGE,3,13,train,0
"passing American football (not in game)",h7DmZybaZ6E,18,28,train,0
"passing American football (not in game)",h7rYsd-HM_4,22,32,train,0
"passing American football (not in game)",HAEX4pbmAic,7,17,train,0
"passing American football (not in game)",haS1o2s2hZ8,63,73,train,0
"passing American football (not in game)",hBFBpIhaGPI,0,10,train,0
"passing American football (not in game)",hbovFp0ZPyw,6,16,train,0
"passing American football (not in game)",hBZ4Ci5IpAs,0,10,train,0
"passing American football (not in game)",HDecnEzqxKI,2,12,train,0
"passing American football (not in game)",hEaN9YgtlhE,1,11,train,0
"passing American football (not in game)",HEEpG4mt0cA,21,31,train,0
"passing American football (not in game)",hEkK2a-sv7I,124,134,train,0
"passing American football (not in game)",hFT0LloT8oI,283,293,train,0
"passing American football (not in game)",HHfF4IXfs-A,14,24,train,0
"passing American football (not in game)",hJAgik5K9o8,1,11,train,0
"passing American football (not in game)",hJDodXLVlX4,25,35,train,0
"passing American football (not in game)",HKC36nROX80,0,10,train,0
"passing American football (not in game)",HMEKPV8r8c0,16,26,train,0
"passing American football (not in game)",Ho1BxNYR7rk,4,14,train,0
"passing American football (not in game)",HOCnvO24rUg,25,35,train,0
"passing American football (not in game)",hpEHzEbGgIQ,2,12,train,0
"passing American football (not in game)",HqPyet7fSNw,2,12,train,0
"passing American football (not in game)",HRWNl8uGVio,3,13,train,0
"passing American football (not in game)",HSPMahWX-9c,2,12,train,0
"passing American football (not in game)",HT6qbm7zOIA,0,10,train,0
"passing American football (not in game)",hVGCoADMjBU,10,20,train,0
"passing American football (not in game)",HW5mBNatcCE,1,11,train,0
"passing American football (not in game)",hxLgs6sZSRE,27,37,train,0
"passing American football (not in game)",H_4sp_3HjJc,17,27,train,0
"passing American football (not in game)",i5DSb9cp2v0,188,198,train,0
"passing American football (not in game)",i8rw3H4dc7E,12,22,train,0
"passing American football (not in game)",iaZcA18R9VA,4,14,train,0
"passing American football (not in game)",IDOAlZYa4Pk,2,12,train,0
"passing American football (not in game)",Ie_NAjbX8Dw,116,126,train,0
"passing American football (not in game)",IfoeT-_uCMo,2,12,train,0
"passing American football (not in game)",iGAqbMcM9gY,1,11,train,0
"passing American football (not in game)",iJcr6U6uPKQ,1,11,train,0
"passing American football (not in game)",iji3MVFWZeo,7,17,train,0
"passing American football (not in game)",IkAnBn_Xkug,0,10,train,0
"passing American football (not in game)",ilcUDtQ20To,3,13,train,0
"passing American football (not in game)",IOTXJRG4dSs,1,11,train,0
"passing American football (not in game)",iP2tiS_EQ9g,15,25,train,0
"passing American football (not in game)",IQ7dMJhKA6M,37,47,train,0
"passing American football (not in game)",Iq7jI3lprJ0,0,10,train,0
"passing American football (not in game)",isGVtjzdwbE,44,54,train,0
"passing American football (not in game)",iTLY9X1IQ8w,4,14,train,0
"passing American football (not in game)",iUF4ghTW7DM,1,11,train,0
"passing American football (not in game)",iunw4hvvh_4,1,11,train,0
"passing American football (not in game)",iV0Knk89Hl8,0,10,train,0
"passing American football (not in game)",iv1HfHrIuzE,7,17,train,0
"passing American football (not in game)",iVKfSKtgf2g,11,21,train,0
"passing American football (not in game)",IVxIjMQrDRs,8,18,train,0
"passing American football (not in game)",IVyaPjNtwtE,22,32,train,0
"passing American football (not in game)",Iwvw0Li7O4U,61,71,train,0
"passing American football (not in game)",iXPtbZHOwJs,14,24,train,0
"passing American football (not in game)",IXSjToh3v8Y,4,14,train,0
"passing American football (not in game)",izfU_sKEb9k,5,15,train,0
"passing American football (not in game)",IzMk1a17OtA,85,95,train,0
"passing American football (not in game)",J0DkQPpt1YA,2,12,train,0
"passing American football (not in game)",j8eMRb5fsww,16,26,train,0
"passing American football (not in game)",jA3788CM6FM,0,10,train,0
"passing American football (not in game)",jBB0d-6BoXc,137,147,train,0
"passing American football (not in game)",jBg40B9FWvU,36,46,train,0
"passing American football (not in game)",JcX0r8K25ww,13,23,train,0
"passing American football (not in game)",JDzmdcn36wE,20,30,train,0
"passing American football (not in game)",Jf8w7DpqWXM,14,24,train,0
"passing American football (not in game)",jftuS_JoYjI,130,140,train,0
"passing American football (not in game)",jfvnG4M7Gkc,13,23,train,0
"passing American football (not in game)",JKMhRp4ffsU,3,13,train,0
"passing American football (not in game)",Joka-VORNXw,17,27,train,0
"passing American football (not in game)",jrEmqVCfsbM,39,49,train,0
"passing American football (not in game)",jsd8UXS63eo,0,10,train,0
"passing American football (not in game)",JSIueXVAycQ,4,14,train,0
"passing American football (not in game)",jUcP6qYU5g0,21,31,train,0
"passing American football (not in game)",JvoYaK3XwE8,16,26,train,0
"passing American football (not in game)",JywOft5NXPU,70,80,train,0
"passing American football (not in game)",JZEffQ4mN4Q,27,37,train,0
"passing American football (not in game)",K3mtZxF3nyc,29,39,train,0
"passing American football (not in game)",K7tyX7fOapQ,0,10,train,0
"passing American football (not in game)",k9gpPcsp6Dw,0,10,train,0
"passing American football (not in game)",Ka57Jo3Nf6U,0,10,train,0
"passing American football (not in game)",kCnuGGxhwcQ,30,40,train,0
"passing American football (not in game)",KDGze2wQ-FE,5,15,train,0
"passing American football (not in game)",kdrJS09oKx4,118,128,train,0
"passing American football (not in game)",keTAE4qwtjI,29,39,train,0
"passing American football (not in game)",KFBbdIAC8ys,364,374,train,0
"passing American football (not in game)",kIwhvu0vLik,136,146,train,0
"passing American football (not in game)",KJRMgAJg8zQ,1,11,train,0
"passing American football (not in game)",kkKBL_6Jduw,71,81,train,0
"passing American football (not in game)",KKnRkx9S-0I,12,22,train,0
"passing American football (not in game)",kKWjMlSO5fQ,15,25,train,0
"passing American football (not in game)",klE8CfklXc8,7,17,train,0
"passing American football (not in game)",KNn-GPzexVE,0,10,train,0
"passing American football (not in game)",KO5AaBfev4U,14,24,train,0
"passing American football (not in game)",kpSBFNGz8NI,1,11,train,0
"passing American football (not in game)",KpTEvVW3YZs,20,30,train,0
"passing American football (not in game)",KQVav6n9giU,63,73,train,0
"passing American football (not in game)",ksaZak0U_Hc,2,12,train,0
"passing American football (not in game)",KsET-f0B8hs,0,10,train,0
"passing American football (not in game)",KT5CJwebDgM,6,16,train,0
"passing American football (not in game)",KTDmzTBCkb0,7,17,train,0
"passing American football (not in game)",kuAGwFiEdLQ,0,10,train,0
"passing American football (not in game)",KV8TDWrF6kM,5,15,train,0
"passing American football (not in game)",KvybG8A0W1A,11,21,train,0
"passing American football (not in game)",kwzOP6wo328,1,11,train,0
"passing American football (not in game)",KyEx3sSJ4tg,2,12,train,0
"passing American football (not in game)",kYVU0u_cqHU,3,13,train,0
"passing American football (not in game)",KzOhARM8K9U,25,35,train,0
"passing American football (not in game)",k_Pk8P9LW2s,2,12,train,0
"passing American football (not in game)",L-VcilPSU3s,7,17,train,0
"passing American football (not in game)",L2B5kIM87sM,1,11,train,0
"passing American football (not in game)",l787qjPwY2E,4,14,train,0
"passing American football (not in game)",L8jlrzqFprY,4,14,train,0
"passing American football (not in game)",lbth6ZD3bEM,56,66,train,0
"passing American football (not in game)",LegYmtASQGQ,24,34,train,0
"passing American football (not in game)",lEna-GWvQkA,4,14,train,0
"passing American football (not in game)",lFYduh660DU,0,10,train,0
"passing American football (not in game)",Lh1zt9KZ2cU,3,13,train,0
"passing American football (not in game)",LIYblm-rmww,3,13,train,0
"passing American football (not in game)",Lk7UgnuByJ0,11,21,train,0
"passing American football (not in game)",LLlyzneq5r4,39,49,train,0
"passing American football (not in game)",lMdVtf0czKo,4,14,train,0
"passing American football (not in game)",lNXNWayXAz0,39,49,train,0
"passing American football (not in game)",Lo3-Ko13Lc4,12,22,train,0
"passing American football (not in game)",LOfLnspe50E,2,12,train,0
"passing American football (not in game)",LPybIlgaCCY,117,127,train,0
"passing American football (not in game)",Lqo6UdUJFbk,1,11,train,0
"passing American football (not in game)",lRV8O-7NRB8,4,14,train,0
"passing American football (not in game)",lRvdXmYhmkg,27,37,train,0
"passing American football (not in game)",LSgCscLwS5Q,23,33,train,0
"passing American football (not in game)",lTPYiNOgAgE,63,73,train,0
"passing American football (not in game)",lUxQlYJUOmQ,0,10,train,0
"passing American football (not in game)",LvwkOD7LdEc,60,70,train,0
"passing American football (not in game)",LWBQqCxyZyU,1,11,train,0
"passing American football (not in game)",lxCMReXMSIg,2,12,train,0
"passing American football (not in game)",lXu50b6FvJ4,3,13,train,0
"passing American football (not in game)",lYb9-5JlFvk,1,11,train,0
"passing American football (not in game)",M0Egm2s7sbw,3,13,train,0
"passing American football (not in game)",M0gdATvmgQg,1,11,train,0
"passing American football (not in game)",m0kwJ5AMPd4,9,19,train,0
"passing American football (not in game)",m9vfmkwURew,27,37,train,0
"passing American football (not in game)",MAC3NNDP6Fg,98,108,train,0
"passing American football (not in game)",MALZXRVg8_M,9,19,train,0
"passing American football (not in game)",MB5DWsKxvAA,279,289,train,0
"passing American football (not in game)",mDdqgBbbDss,189,199,train,0
"passing American football (not in game)",MJI1bU57uEQ,4,14,train,0
"passing American football (not in game)",MNIwV80QvcQ,0,10,train,0
"passing American football (not in game)",mNQg1XYTQl8,2,12,train,0
"passing American football (not in game)",mpGq1KuSAek,7,17,train,0
"passing American football (not in game)",mPSZTE7xbtI,0,10,train,0
"passing American football (not in game)",MQxqGQGdQe8,0,10,train,0
"passing American football (not in game)",mqZHDq6H8JU,6,16,train,0
"passing American football (not in game)",mrneMZkMzXg,7,17,train,0
"passing American football (not in game)",mS0xnDd1kA0,7,17,train,0
"passing American football (not in game)",mShbyrZUXy0,12,22,train,0
"passing American football (not in game)",Mu8dfup7ZKE,11,21,train,0
"passing American football (not in game)",MWMZeVlg0KI,39,49,train,0
"passing American football (not in game)",mXtFEMtjgoY,1,11,train,0
"passing American football (not in game)",mY5lGWKZKl8,10,20,train,0
"passing American football (not in game)",Mz7rTC78hx8,17,27,train,0
"passing American football (not in game)",N0rcX-sbyl8,2,12,train,0
"passing American football (not in game)",n2mhGPCFxEA,1,11,train,0
"passing American football (not in game)",N4M92NzqJeo,24,34,train,0
"passing American football (not in game)",N5bsVYe8u7w,123,133,train,0
"passing American football (not in game)",nbVr-a09-XM,0,10,train,0
"passing American football (not in game)",nDvlmhx7aMs,0,10,train,0
"passing American football (not in game)",NFUUxE1OccA,2,12,train,0
"passing American football (not in game)",nfy_8Du6W2E,46,56,train,0
"passing American football (not in game)",ngABANNsAS0,4,14,train,0
"passing American football (not in game)",Ngg1hKuxu3A,1,11,train,0
"passing American football (not in game)",ngYpQ5iFYyk,1,11,train,0
"passing American football (not in game)",NJ3oCA3bcrI,8,18,train,0
"passing American football (not in game)",NjcEbMsB1hc,24,34,train,0
"passing American football (not in game)",nkDm6By1vTg,49,59,train,0
"passing American football (not in game)",nm05D348tjQ,72,82,train,0
"passing American football (not in game)",Nm1m6dVjnHo,15,25,train,0
"passing American football (not in game)",nOstL9qW3Dw,2,12,train,0
"passing American football (not in game)",NqV89NKfNuI,7,17,train,0
"passing American football (not in game)",nsdTocKxgbA,60,70,train,0
"passing American football (not in game)",NsdZHzB5NLE,90,100,train,0
"passing American football (not in game)",nt7c7RIyN5o,48,58,train,0
"passing American football (not in game)",NTd80QGkZwc,0,10,train,0
"passing American football (not in game)",nVi7dVPfpKs,0,10,train,0
"passing American football (not in game)",NW0Q-1uAPiE,1,11,train,0
"passing American football (not in game)",nZ6aC9gyHvQ,87,97,train,0
"passing American football (not in game)",NZeT1D02uGU,3,13,train,0
"passing American football (not in game)",n_pRkzqKuzQ,34,44,train,0
"passing American football (not in game)",o0iCTF4GNbg,5,15,train,0
"passing American football (not in game)",o0Qdd9F5iLw,0,10,train,0
"passing American football (not in game)",o1_Qzcwz4ts,14,24,train,0
"passing American football (not in game)",o4pA216PzK4,0,10,train,0
"passing American football (not in game)",O4ug-UG2Ldc,54,64,train,0
"passing American football (not in game)",oAo3k7ZSCsA,63,73,train,0
"passing American football (not in game)",OC80jlYL3r0,0,10,train,0
"passing American football (not in game)",oEHyviWKeOw,139,149,train,0
"passing American football (not in game)",ogAe77gG0Wc,4,14,train,0
"passing American football (not in game)",OKc5l9SoTQU,7,17,train,0
"passing American football (not in game)",olUJiEDsnmY,2,12,train,0
"passing American football (not in game)",OnKVQdOl4WU,1,11,train,0
"passing American football (not in game)",opdDtArzJiI,2,12,train,0
"passing American football (not in game)",oQwedyuQANc,39,49,train,0
"passing American football (not in game)",orAgOtuDnGY,26,36,train,0
"passing American football (not in game)",orkBeVUjfGA,2,12,train,0
"passing American football (not in game)",osAbpjB1Iw0,12,22,train,0
"passing American football (not in game)",OTuMoeTYe5s,2,12,train,0
"passing American football (not in game)",OUrSgRsYK9Y,4,14,train,0
"passing American football (not in game)",OwrYcBl3LrM,3,13,train,0
"passing American football (not in game)",Oxi7NDzInyc,0,10,train,0
"passing American football (not in game)",oXW1RpwnvyE,62,72,train,0
"passing American football (not in game)",OZeCEb-Zamo,0,10,train,0
"passing American football (not in game)",O_okajPrN7k,3,13,train,0
"passing American football (not in game)",o_omMNg5Hcg,3,13,train,0
"passing American football (not in game)",p-kcCEHuo6w,5,15,train,0
"passing American football (not in game)",P0xgX_D_xU8,24,34,train,0
"passing American football (not in game)",p6akgBqtSK8,46,56,train,0
"passing American football (not in game)",Pb1LmUJ20j4,24,34,train,0
"passing American football (not in game)",PcpfLgjDl80,3,13,train,0
"passing American football (not in game)",PCRMzttE6Yo,3,13,train,0
"passing American football (not in game)",PDgfxdVpue8,7,17,train,0
"passing American football (not in game)",pf-R0zBPoqw,83,93,train,0
"passing American football (not in game)",PFBCUFWzG7Q,3,13,train,0
"passing American football (not in game)",PgmdmcQbQ4E,9,19,train,0
"passing American football (not in game)",pgOVFD4RUhE,1,11,train,0
"passing American football (not in game)",PhGyR2RnTX4,29,39,train,0
"passing American football (not in game)",PJiqRyeZN2U,5,15,train,0
"passing American football (not in game)",PkUtNN3OiYc,32,42,train,0
"passing American football (not in game)",pl34x4M19tY,2,12,train,0
"passing American football (not in game)",PLikkZeTGYM,1,11,train,0
"passing American football (not in game)",pMeulhtkKoU,4,14,train,0
"passing American football (not in game)",pNiUUU9fyIs,13,23,train,0
"passing American football (not in game)",pO2X6in2an8,0,10,train,0
"passing American football (not in game)",PqgobhfEl-M,24,34,train,0
"passing American football (not in game)",PQU0Ceq66ZY,3,13,train,0
"passing American football (not in game)",PSyfy_zvvCs,6,16,train,0
"passing American football (not in game)",pt9yb-M7vqw,14,24,train,0
"passing American football (not in game)",PXkmneZW_XA,7,17,train,0
"passing American football (not in game)",pY27yhuK2cQ,15,25,train,0
